,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
22,2021-08-05,697.0234314565511,575.2982924291522,789.2176097709292,697.0234314565511,697.0234314565511,-15.31679530030949,-15.31679530030949,-15.31679530030949,-15.31679530030949,-15.31679530030949,-15.31679530030949,0.0,0.0,0.0,681.7066361562415
23,2021-08-06,700.1383907130572,574.2412760235464,796.6067052261075,700.1383907130572,700.1383907130572,-19.723812365608865,-19.723812365608865,-19.723812365608865,-19.723812365608865,-19.723812365608865,-19.723812365608865,0.0,0.0,0.0,680.4145783474484
24,2021-08-09,709.4832684825758,595.1888826355538,818.7684664556267,709.4832684825758,709.4832684825758,-3.647595290399183,-3.647595290399183,-3.647595290399183,-3.647595290399183,-3.647595290399183,-3.647595290399183,0.0,0.0,0.0,705.8356731921766
25,2021-08-10,712.5982277432477,589.4074385888164,820.7606626277847,712.5982277432477,712.5982277432477,-8.939251645298782,-8.939251645298782,-8.939251645298782,-8.939251645298782,-8.939251645298782,-8.939251645298782,0.0,0.0,0.0,703.6589760979489
26,2021-08-11,715.7131870039195,592.4780821603915,816.0929816250823,715.7131870039195,715.7131870039195,-6.863497168380342,-6.863497168380342,-6.863497168380342,-6.863497168380342,-6.863497168380342,-6.863497168380342,0.0,0.0,0.0,708.8496898355392
27,2021-08-12,718.8281462645914,585.6293412235382,823.1890655425523,718.8281462645914,718.8281462645914,-15.3167953003202,-15.3167953003202,-15.3167953003202,-15.3167953003202,-15.3167953003202,-15.3167953003202,0.0,0.0,0.0,703.5113509642712
28,2021-08-13,721.9431055252633,590.2936885018864,807.2103536335486,721.9431055252633,721.9431055252633,-19.723812365585925,-19.723812365585925,-19.723812365585925,-19.723812365585925,-19.723812365585925,-19.723812365585925,0.0,0.0,0.0,702.2192931596774
29,2021-08-16,731.2879833072788,624.6524480774934,842.5730553411006,731.2879833072788,731.2879833072788,-3.6475952903949587,-3.6475952903949587,-3.6475952903949587,-3.6475952903949587,-3.6475952903949587,-3.6475952903949587,0.0,0.0,0.0,727.6403880168838
30,2021-08-17,734.4029425679506,610.2638868082598,831.0755349359225,734.4029425679506,734.4029425679506,-8.939251645284704,-8.939251645284704,-8.939251645284704,-8.939251645284704,-8.939251645284704,-8.939251645284704,0.0,0.0,0.0,725.4636909226659
31,2021-08-18,737.5179018286225,621.4926983230943,837.0111592295663,737.5179018286225,737.5179018286225,-6.863497168409446,-6.863497168409446,-6.863497168409446,-6.863497168409446,-6.863497168409446,-6.863497168409446,0.0,0.0,0.0,730.654404660213
32,2021-08-19,740.6328610892944,607.4538374817645,831.139184765542,740.6328610892944,740.6328610892944,-15.316795300330911,-15.316795300330911,-15.316795300330911,-15.316795300330911,-15.316795300330911,-15.316795300330911,0.0,0.0,0.0,725.3160657889634
33,2021-08-20,743.7478271438868,618.5667817234048,831.0970926260918,743.7478271438868,743.7478271438868,-19.7238123655693,-19.7238123655693,-19.7238123655693,-19.7238123655693,-19.7238123655693,-19.7238123655693,0.0,0.0,0.0,724.0240147783175
34,2021-08-23,753.092725307664,635.3070420800001,862.2019126180327,753.092725307664,753.092725307664,-3.6475952904224678,-3.6475952904224678,-3.6475952904224678,-3.6475952904224678,-3.6475952904224678,-3.6475952904224678,0.0,0.0,0.0,749.4451300172415
35,2021-08-24,756.2076913622564,626.8436510253656,859.8186430180363,756.2076913622564,756.2076913622564,-8.939251645270625,-8.939251645270625,-8.939251645270625,-8.939251645270625,-8.939251645270625,-8.939251645270625,0.0,0.0,0.0,747.2684397169858
36,2021-08-25,759.3226574168488,630.3980261138148,861.1879631511081,759.3226574168488,759.3226574168488,-6.863497168397322,-6.863497168397322,-6.863497168397322,-6.863497168397322,-6.863497168397322,-6.863497168397322,0.0,0.0,0.0,752.4591602484514
37,2021-08-26,762.437623471441,626.4903988535987,854.3263769565247,762.437623471441,762.437623471441,-15.316795300272856,-15.316795300272856,-15.316795300272856,-15.316795300272856,-15.316795300272856,-15.316795300272856,0.0,0.0,0.0,747.1208281711682
38,2021-08-27,765.5525895260334,632.2256126378234,859.3075237279047,765.5525895260334,765.5525895260334,-19.723812365552682,-19.723812365552682,-19.723812365552682,-19.723812365552682,-19.723812365552682,-19.723812365552682,0.0,0.0,0.0,745.8287771604807
39,2021-08-30,774.8974876898108,648.8466121729857,887.511761512942,774.8974876898108,774.8974876898108,-3.647595290449975,-3.647595290449975,-3.647595290449975,-3.647595290449975,-3.647595290449975,-3.647595290449975,0.0,0.0,0.0,771.2498923993608
40,2021-08-31,778.0124537444029,654.3311809920035,872.4289618258464,778.0124537444029,778.0124537444029,-8.939251645285463,-8.939251645285463,-8.939251645285463,-8.939251645285463,-8.939251645285463,-8.939251645285463,0.0,0.0,0.0,769.0732020991175
41,2021-09-01,781.1905538141741,662.6171085756067,881.1938296520842,781.1905538141741,781.1905538141741,-6.863497168405573,-6.863497168405573,-6.863497168405573,-6.863497168405573,-6.863497168405573,-6.863497168405573,0.0,0.0,0.0,774.3270566457685
42,2021-09-02,784.3686538839451,663.5827745887175,889.8435354727692,784.3686538839451,784.3686538839451,-15.316795300291366,-15.316795300291366,-15.316795300291366,-15.316795300291366,-15.316795300291366,-15.316795300291366,0.0,0.0,0.0,769.0518585836537
43,2021-09-03,787.546753953716,653.3278997108471,883.0593102968513,787.546753953716,787.546753953716,-19.723812365529735,-19.723812365529735,-19.723812365529735,-19.723812365529735,-19.723812365529735,-19.723812365529735,0.0,0.0,0.0,767.8229415881863
44,2021-09-07,800.2591542328003,681.5904025152506,895.3495686300673,800.2591542328003,800.2591542328003,-8.9392516453003,-8.9392516453003,-8.9392516453003,-8.9392516453003,-8.9392516453003,-8.9392516453003,0.0,0.0,0.0,791.3199025875
45,2021-09-08,803.4372543025712,682.4952767858521,908.6508444631488,803.4372543025712,803.4372543025712,-6.863497168393448,-6.863497168393448,-6.863497168393448,-6.863497168393448,-6.863497168393448,-6.863497168393448,0.0,0.0,0.0,796.5737571341778
46,2021-09-09,806.6153543723422,685.6484647359141,906.3740676541375,806.6153543723422,806.6153543723422,-15.316795300294276,-15.316795300294276,-15.316795300294276,-15.316795300294276,-15.316795300294276,-15.316795300294276,0.0,0.0,0.0,791.2985590720479
47,2021-09-10,809.7934544421132,675.0591472374336,895.6087275321082,809.7934544421132,809.7934544421132,-19.723812365506795,-19.723812365506795,-19.723812365506795,-19.723812365506795,-19.723812365506795,-19.723812365506795,0.0,0.0,0.0,790.0696420766064
48,2021-09-13,819.3277546514263,697.701524579987,925.2447398227838,819.3277546514263,819.3277546514263,-3.6475952903615423,-3.6475952903615423,-3.6475952903615423,-3.6475952903615423,-3.6475952903615423,-3.6475952903615423,0.0,0.0,0.0,815.6801593610647
49,2021-09-14,822.6202971665778,694.403644728602,933.2929993441392,822.6202971665778,822.6202971665778,-8.939251645298592,-8.939251645298592,-8.939251645298592,-8.939251645298592,-8.939251645298592,-8.939251645298592,0.0,0.0,0.0,813.6810455212792
50,2021-09-15,825.9128396817291,707.5194080556196,936.116796415543,825.9128396817291,825.9128396817291,-6.863497168401701,-6.863497168401701,-6.863497168401701,-6.863497168401701,-6.863497168401701,-6.863497168401701,0.0,0.0,0.0,819.0493425133274
51,2021-09-16,829.2053821968805,697.0592893504985,919.912913637621,829.2053821968805,829.2053821968805,-15.316795300312783,-15.316795300312783,-15.316795300312783,-15.316795300312783,-15.316795300312783,-15.316795300312783,0.0,0.0,0.0,813.8885868965676
52,2021-09-17,832.4979247120318,705.4891765442452,922.411298917537,832.4979247120318,832.4979247120318,-19.72381236560229,-19.72381236560229,-19.72381236560229,-19.72381236560229,-19.72381236560229,-19.72381236560229,0.0,0.0,0.0,812.7741123464295
53,2021-09-20,842.375552257486,727.8426052304944,937.6967024169335,842.375552257486,842.375552257486,-3.6475952904207833,-3.6475952904207833,-3.6475952904207833,-3.6475952904207833,-3.6475952904207833,-3.6475952904207833,0.0,0.0,0.0,838.7279569670652
54,2021-09-21,845.6680947726372,726.220887014557,959.7507231921212,845.6680947726372,845.6680947726372,-8.939251645255595,-8.939251645255595,-8.939251645255595,-8.939251645255595,-8.939251645255595,-8.939251645255595,0.0,0.0,0.0,836.7288431273817
55,2021-09-22,848.9606372877887,724.3625720968694,947.5949140546047,848.9606372877887,848.9606372877887,-6.863497168390054,-6.863497168390054,-6.863497168390054,-6.863497168390054,-6.863497168390054,-6.863497168390054,0.0,0.0,0.0,842.0971401193987
56,2021-09-23,852.25317980294,725.5522709632785,947.58821706623,852.25317980294,852.25317980294,-15.316795300323495,-15.316795300323495,-15.316795300323495,-15.316795300323495,-15.316795300323495,-15.316795300323495,0.0,0.0,0.0,836.9363845026165
57,2021-09-24,855.5459153927849,726.7100420796418,944.5098365249761,855.5459153927849,855.5459153927849,-19.723812365585662,-19.723812365585662,-19.723812365585662,-19.723812365585662,-19.723812365585662,-19.723812365585662,0.0,0.0,0.0,835.8221030271992
58,2021-09-27,865.4241221623198,757.7586233187899,974.5870975254032,865.4241221623198,865.4241221623198,-3.6475952904165587,-3.6475952904165587,-3.6475952904165587,-3.6475952904165587,-3.6475952904165587,-3.6475952904165587,0.0,0.0,0.0,861.7765268719032
59,2021-09-28,868.7168577521646,749.0106467918133,980.4120197179479,868.7168577521646,868.7168577521646,-8.939251645270431,-8.939251645270431,-8.939251645270431,-8.939251645270431,-8.939251645270431,-8.939251645270431,0.0,0.0,0.0,859.7776061068942
60,2021-09-29,872.0095933420095,757.076945354274,969.3068214823863,872.0095933420095,872.0095933420095,-6.863497168398305,-6.863497168398305,-6.863497168398305,-6.863497168398305,-6.863497168398305,-6.863497168398305,0.0,0.0,0.0,865.1460961736111
61,2021-09-30,875.3023289318545,748.2288191556918,970.0283967370585,875.3023289318545,875.3023289318545,-15.316795300342005,-15.316795300342005,-15.316795300342005,-15.316795300342005,-15.316795300342005,-15.316795300342005,0.0,0.0,0.0,859.9855336315125
62,2021-10-01,878.5950645216993,748.3288381567762,966.1684456299079,878.5950645216993,878.5950645216993,-19.723812365556395,-19.723812365556395,-19.723812365556395,-19.723812365556395,-19.723812365556395,-19.723812365556395,0.0,0.0,0.0,858.871252156143
63,2021-10-04,888.4732712912341,773.6421097432658,997.5012101920285,888.4732712912341,888.4732712912341,-3.647595290444068,-3.647595290444068,-3.647595290444068,-3.647595290444068,-3.647595290444068,-3.647595290444068,0.0,0.0,0.0,884.82567600079
64,2021-10-05,891.7660068810791,770.4785903841689,987.3587490341176,891.7660068810791,891.7660068810791,-8.939251645285271,-8.939251645285271,-8.939251645285271,-8.939251645285271,-8.939251645285271,-8.939251645285271,0.0,0.0,0.0,882.8267552357938
65,2021-10-06,895.0587427187113,784.98521007676,993.9998261604987,895.0587427187113,895.0587427187113,-6.863497168386179,-6.863497168386179,-6.863497168386179,-6.863497168386179,-6.863497168386179,-6.863497168386179,0.0,0.0,0.0,888.1952455503251
66,2021-10-07,898.3514785563435,773.4822753216974,996.0164437509202,898.3514785563435,898.3514785563435,-15.316795300352716,-15.316795300352716,-15.316795300352716,-15.316795300352716,-15.316795300352716,-15.316795300352716,0.0,0.0,0.0,883.0346832559908
67,2021-10-08,901.6442143939757,769.2913123623514,988.3730643974927,901.6442143939757,901.6442143939757,-19.72381236565821,-19.72381236565821,-19.72381236565821,-19.72381236565821,-19.72381236565821,-19.72381236565821,0.0,0.0,0.0,881.9204020283175
68,2021-10-11,911.5224219068721,789.88802865898,1013.5284735992632,911.5224219068721,911.5224219068721,-3.64759529035986,-3.64759529035986,-3.64759529035986,-3.64759529035986,-3.64759529035986,-3.64759529035986,0.0,0.0,0.0,907.8748266165122
69,2021-10-12,914.8151577445042,805.1023629808035,1021.9904227374891,914.8151577445042,914.8151577445042,-8.939251645271192,-8.939251645271192,-8.939251645271192,-8.939251645271192,-8.939251645271192,-8.939251645271192,0.0,0.0,0.0,905.875906099233
70,2021-10-13,918.1078935821365,798.5693101286613,1012.774433570427,918.1078935821365,918.1078935821365,-6.863497168414807,-6.863497168414807,-6.863497168414807,-6.863497168414807,-6.863497168414807,-6.863497168414807,0.0,0.0,0.0,911.2443964137217
71,2021-10-14,921.4006294197685,791.6970867909348,1019.3523321636087,921.4006294197685,921.4006294197685,-15.316795300294661,-15.316795300294661,-15.316795300294661,-15.316795300294661,-15.316795300294661,-15.316795300294661,0.0,0.0,0.0,906.0838341194739
72,2021-10-15,924.6933652574007,798.6480862907068,1023.81234982791,924.6933652574007,924.6933652574007,-19.72381236562894,-19.72381236562894,-19.72381236562894,-19.72381236562894,-19.72381236562894,-19.72381236562894,0.0,0.0,0.0,904.9695528917717
73,2021-10-18,934.5715725650733,824.685607892595,1034.9378888146134,934.5715725650733,934.5715725650733,-3.647595290387367,-3.647595290387367,-3.647595290387367,-3.647595290387367,-3.647595290387367,-3.647595290387367,0.0,0.0,0.0,930.923977274686
74,2021-10-19,937.8643083342976,817.2326806602123,1030.763253257493,937.8643083342976,937.8643083342976,-8.93925164532732,-8.93925164532732,-8.93925164532732,-8.93925164532732,-8.93925164532732,-8.93925164532732,0.0,0.0,0.0,928.9250566889702
75,2021-10-20,941.1570441035218,820.8563947196413,1052.0968601401987,941.1570441035218,941.1570441035218,-6.863497168402684,-6.863497168402684,-6.863497168402684,-6.863497168402684,-6.863497168402684,-6.863497168402684,0.0,0.0,0.0,934.2935469351191
76,2021-10-21,944.449779872746,816.1446236096889,1033.6015859433558,944.449779872746,944.449779872746,-15.316795300305373,-15.316795300305373,-15.316795300305373,-15.316795300305373,-15.316795300305373,-15.316795300305373,0.0,0.0,0.0,929.1329845724407
77,2021-10-22,947.7425156419703,817.3560131423693,1034.2867505840413,947.7425156419703,947.7425156419703,-19.72381236561232,-19.72381236561232,-19.72381236561232,-19.72381236561232,-19.72381236561232,-19.72381236561232,0.0,0.0,0.0,928.018703276358
78,2021-10-25,957.620722949643,848.1172672756225,1064.5696327097185,957.620722949643,957.620722949643,-3.647595290414876,-3.647595290414876,-3.647595290414876,-3.647595290414876,-3.647595290414876,-3.647595290414876,0.0,0.0,0.0,953.9731276592281
79,2021-10-26,960.9134587188672,843.3283281301697,1060.4178963078118,960.9134587188672,960.9134587188672,-8.93925164528432,-8.93925164528432,-8.93925164528432,-8.93925164528432,-8.93925164528432,-8.93925164528432,0.0,0.0,0.0,951.9742070735829
80,2021-10-27,964.2061944880915,851.5926908972593,1078.3645783029176,964.2061944880915,964.2061944880915,-6.86349716839056,-6.86349716839056,-6.86349716839056,-6.86349716839056,-6.86349716839056,-6.86349716839056,0.0,0.0,0.0,957.3426973197008
81,2021-10-28,967.4989297192164,833.4673989681485,1064.0057215114873,967.4989297192164,967.4989297192164,-15.31679530031608,-15.31679530031608,-15.31679530031608,-15.31679530031608,-15.31679530031608,-15.31679530031608,0.0,0.0,0.0,952.1821344189003
82,2021-10-29,970.7916649503413,840.3874489556242,1061.1635243548503,970.7916649503413,970.7916649503413,-19.723812365589374,-19.723812365589374,-19.723812365589374,-19.723812365589374,-19.723812365589374,-19.723812365589374,0.0,0.0,0.0,951.0678525847519
83,2021-11-01,980.669870643716,864.5755556758539,1091.8779906387583,980.669870643716,980.669870643716,-3.6475952904423834,-3.6475952904423834,-3.6475952904423834,-3.6475952904423834,-3.6475952904423834,-3.6475952904423834,0.0,0.0,0.0,977.0222753532736
84,2021-11-02,983.9626058748411,863.2154511292944,1086.4907424366447,983.9626058748411,983.9626058748411,-8.939251645299159,-8.939251645299159,-8.939251645299159,-8.939251645299159,-8.939251645299159,-8.939251645299159,0.0,0.0,0.0,975.023354229542
85,2021-11-03,987.255341105966,863.9213515780077,1088.916007604333,987.255341105966,987.255341105966,-6.863497168398809,-6.863497168398809,-6.863497168398809,-6.863497168398809,-6.863497168398809,-6.863497168398809,0.0,0.0,0.0,980.3918439375672
86,2021-11-04,990.548076337091,861.4101015235525,1078.7008759978446,990.548076337091,990.548076337091,-15.31679530025803,-15.31679530025803,-15.31679530025803,-15.31679530025803,-15.31679530025803,-15.31679530025803,0.0,0.0,0.0,975.2312810368329
87,2021-11-05,993.8408115682158,866.7439731858663,1083.3897349192478,993.8408115682158,993.8408115682158,-19.72381236556643,-19.72381236556643,-19.72381236556643,-19.72381236556643,-19.72381236556643,-19.72381236556643,0.0,0.0,0.0,974.1169992026494
88,2021-11-08,1003.7190172615905,893.6683696647106,1112.489014829156,1003.7190172615905,1003.7190172615905,-3.647595290438161,-3.647595290438161,-3.647595290438161,-3.647595290438161,-3.647595290438161,-3.647595290438161,0.0,0.0,0.0,1000.0714219711523
89,2021-11-09,1006.0203015158073,883.1688100527176,1105.336273043421,1006.0203015158073,1006.0203015158073,-8.939251645285077,-8.939251645285077,-8.939251645285077,-8.939251645285077,-8.939251645285077,-8.939251645285077,0.0,0.0,0.0,997.0810498705223
90,2021-11-10,1008.3215857700244,886.2083876250373,1113.1634130555924,1008.3215857700244,1008.3215857700244,-6.863497168366784,-6.863497168366784,-6.863497168366784,-6.863497168366784,-6.863497168366784,-6.863497168366784,0.0,0.0,0.0,1001.4580886016577
91,2021-11-11,1010.6228700242413,881.6131185743332,1108.368685741745,1010.6228700242413,1010.6228700242413,-15.316795300276539,-15.316795300276539,-15.316795300276539,-15.316795300276539,-15.316795300276539,-15.316795300276539,0.0,0.0,0.0,995.3060747239647
92,2021-11-12,1012.9241542784582,881.1961487557633,1101.517475567172,1012.9241542784582,1012.9241542784582,-19.723812365543488,-19.723812365543488,-19.723812365543488,-19.723812365543488,-19.723812365543488,-19.723812365543488,0.0,0.0,0.0,993.2003419129147
93,2021-11-15,1019.8280070411091,913.8901554039131,1127.513898610868,1019.8280070411091,1019.8280070411091,-3.647595290353953,-3.647595290353953,-3.647595290353953,-3.647595290353953,-3.647595290353953,-3.647595290353953,0.0,0.0,0.0,1016.1804117507552
94,2021-11-16,1022.1292912953261,904.232970034568,1129.0976767289415,1022.1292912953261,1022.1292912953261,-8.939251645271,-8.939251645271,-8.939251645271,-8.939251645271,-8.939251645271,-8.939251645271,0.0,0.0,0.0,1013.190039650055
95,2021-11-17,1024.4305755495432,907.7829662664179,1126.5782267461466,1024.4305755495432,1024.4305755495432,-6.863497168395412,-6.863497168395412,-6.863497168395412,-6.863497168395412,-6.863497168395412,-6.863497168395412,0.0,0.0,0.0,1017.5670783811478
96,2021-11-18,1026.73185980376,895.5221853076994,1118.0809799322178,1026.73185980376,1026.73185980376,-15.316795300279452,-15.316795300279452,-15.316795300279452,-15.316795300279452,-15.316795300279452,-15.316795300279452,0.0,0.0,0.0,1011.4150645034806
97,2021-11-19,1027.7121865172933,903.4609169820505,1117.6766149620444,1027.7121865172933,1027.7121865172933,-19.723812365526868,-19.723812365526868,-19.723812365526868,-19.723812365526868,-19.723812365526868,-19.723812365526868,0.0,0.0,0.0,1007.9883741517664
98,2021-11-22,1030.6531666578933,918.540009286021,1139.1191226549224,1030.6531666578933,1030.6531666578933,-3.647595290349728,-3.647595290349728,-3.647595290349728,-3.647595290349728,-3.647595290349728,-3.647595290349728,0.0,0.0,0.0,1027.0055713675436
99,2021-11-23,1031.6334933714268,906.3944682621959,1128.409177642772,1031.6334933714268,1031.6334933714268,-8.93925164525692,-8.93925164525692,-8.93925164525692,-8.93925164525692,-8.93925164525692,-8.93925164525692,0.0,0.0,0.0,1022.6942417261698
100,2021-11-24,1032.61382008496,912.3566784541632,1138.1433095344707,1032.61382008496,1032.61382008496,-6.863497168383293,-6.863497168383293,-6.863497168383293,-6.863497168383293,-6.863497168383293,-6.863497168383293,0.0,0.0,0.0,1025.7503229165768
101,2021-11-26,1034.5744735120268,902.836271745121,1127.9046995249867,1034.5744735120268,1034.5744735120268,-19.72381236562236,-19.72381236562236,-19.72381236562236,-19.72381236562236,-19.72381236562236,-19.72381236562236,0.0,0.0,0.0,1014.8506611464044
102,2021-11-29,1037.5154536526268,916.5279396104224,1147.0015449299033,1037.5154536526268,1037.5154536526268,-3.6475952904089692,-3.6475952904089692,-3.6475952904089692,-3.6475952904089692,-3.6475952904089692,-3.6475952904089692,0.0,0.0,0.0,1033.8678583622177
103,2021-11-30,1038.4957803661603,924.4212621804079,1140.4966083919146,1038.4957803661603,1038.4957803661603,-8.939251645271758,-8.939251645271758,-8.939251645271758,-8.939251645271758,-8.939251645271758,-8.939251645271758,0.0,0.0,0.0,1029.5565287208885
104,2021-12-01,1038.3059091778441,923.4292599524678,1133.3759293627686,1038.3059091778441,1038.3059091778441,-6.863497168392018,-6.863497168392018,-6.863497168392018,-6.863497168392018,-6.863497168392018,-6.863497168392018,0.0,0.0,0.0,1031.442412009452
105,2021-12-02,1038.1160379895282,913.8691920414199,1131.1823085452736,1038.1160379895282,1038.1160379895282,-15.316795300316471,-15.316795300316471,-15.316795300316471,-15.316795300316471,-15.316795300316471,-15.316795300316471,0.0,0.0,0.0,1022.7992426892117
106,2021-12-03,1037.9261668012123,897.0275234250149,1132.9415837412455,1037.9261668012123,1037.9261668012123,-19.72381236560574,-19.72381236560574,-19.72381236560574,-19.72381236560574,-19.72381236560574,-19.72381236560574,0.0,0.0,0.0,1018.2023544356066
107,2021-12-06,1037.3565532362645,918.2571919334048,1137.4396941748196,1037.3565532362645,1037.3565532362645,-3.647595290404747,-3.647595290404747,-3.647595290404747,-3.647595290404747,-3.647595290404747,-3.647595290404747,0.0,0.0,0.0,1033.7089579458598
108,2021-12-07,1037.1666820479484,918.7241601834727,1135.6866862108657,1037.1666820479484,1037.1666820479484,-8.939251645298963,-8.939251645298963,-8.939251645298963,-8.939251645298963,-8.939251645298963,-8.939251645298963,0.0,0.0,0.0,1028.2274304026494
109,2021-12-08,1036.9768108596325,915.8097953160268,1142.4041267077678,1036.9768108596325,1036.9768108596325,-6.863497168379894,-6.863497168379894,-6.863497168379894,-6.863497168379894,-6.863497168379894,-6.863497168379894,0.0,0.0,0.0,1030.1133136912526
110,2021-12-09,1036.7869396713165,920.6328897485231,1126.3068148658474,1036.7869396713165,1036.7869396713165,-15.31679530031938,-15.31679530031938,-15.31679530031938,-15.31679530031938,-15.31679530031938,-15.31679530031938,0.0,0.0,0.0,1021.4701443709971
111,2021-12-10,1036.5970684830006,912.3161532069659,1132.242069525041,1036.5970684830006,1036.5970684830006,-19.723812365576467,-19.723812365576467,-19.723812365576467,-19.723812365576467,-19.723812365576467,-19.723812365576467,0.0,0.0,0.0,1016.8732561174241
112,2021-12-13,1034.0460698532786,920.7817636243016,1140.054374115635,1034.0460698532786,1034.0460698532786,-3.647595290400522,-3.647595290400522,-3.647595290400522,-3.647595290400522,-3.647595290400522,-3.647595290400522,0.0,0.0,0.0,1030.3984745628782
113,2021-12-14,1033.1957369767047,911.684843170006,1135.6362729941861,1033.1957369767047,1033.1957369767047,-8.939251645313803,-8.939251645313803,-8.939251645313803,-8.939251645313803,-8.939251645313803,-8.939251645313803,0.0,0.0,0.0,1024.2564853313909
114,2021-12-15,1032.3454041001307,919.877488888335,1133.5338740990921,1032.3454041001307,1032.3454041001307,-6.863497168388144,-6.863497168388144,-6.863497168388144,-6.863497168388144,-6.863497168388144,-6.863497168388144,0.0,0.0,0.0,1025.4819069317425
115,2021-12-16,1031.4950712235568,904.0799696629975,1123.9442449275841,1031.4950712235568,1031.4950712235568,-15.316795300337889,-15.316795300337889,-15.316795300337889,-15.316795300337889,-15.316795300337889,-15.316795300337889,0.0,0.0,0.0,1016.178275923219
116,2021-12-17,1030.6447383469829,898.6859685155613,1126.3108496852801,1030.6447383469829,1030.6447383469829,-19.723812365559848,-19.723812365559848,-19.723812365559848,-19.723812365559848,-19.723812365559848,-19.723812365559848,0.0,0.0,0.0,1010.920925981423
117,2021-12-20,1028.093739717261,908.9868767728751,1126.9584942054637,1028.093739717261,1028.093739717261,-3.647595290459761,-3.647595290459761,-3.647595290459761,-3.647595290459761,-3.647595290459761,-3.647595290459761,0.0,0.0,0.0,1024.4461444268013
118,2021-12-21,1027.2434068406872,902.0099668307289,1136.5142868961968,1027.2434068406872,1027.2434068406872,-8.939251645270804,-8.939251645270804,-8.939251645270804,-8.939251645270804,-8.939251645270804,-8.939251645270804,0.0,0.0,0.0,1018.3041551954163
119,2021-12-22,1026.393073964113,904.6696821553589,1133.5390742274415,1026.393073964113,1026.393073964113,-6.863497168396398,-6.863497168396398,-6.863497168396398,-6.863497168396398,-6.863497168396398,-6.863497168396398,0.0,0.0,0.0,1019.5295767957166
120,2021-12-23,1025.372254033401,898.3505592950113,1123.3841395150148,1025.372254033401,1025.372254033401,-15.316795300279836,-15.316795300279836,-15.316795300279836,-15.316795300279836,-15.316795300279836,-15.316795300279836,0.0,0.0,0.0,1010.0554587331212
121,2021-12-27,1021.2889743105534,916.2563666623328,1131.9863056965671,1021.2889743105534,1021.2889743105534,-3.6475952904555387,-3.6475952904555387,-3.6475952904555387,-3.6475952904555387,-3.6475952904555387,-3.6475952904555387,0.0,0.0,0.0,1017.6413790200978
122,2021-12-28,1020.2681543798413,895.7262266535172,1123.1918412640598,1020.2681543798413,1020.2681543798413,-8.939251645298013,-8.939251645298013,-8.939251645298013,-8.939251645298013,-8.939251645298013,-8.939251645298013,0.0,0.0,0.0,1011.3289027345434
123,2021-12-29,1019.2473344491293,908.6451059582073,1124.3792429211867,1019.2473344491293,1019.2473344491293,-6.86349716840465,-6.86349716840465,-6.86349716840465,-6.86349716840465,-6.86349716840465,-6.86349716840465,0.0,0.0,0.0,1012.3838372807246
124,2021-12-30,1018.2265145184175,892.9745238704884,1116.7788085145203,1018.2265145184175,1018.2265145184175,-15.316795300298343,-15.316795300298343,-15.316795300298343,-15.316795300298343,-15.316795300298343,-15.316795300298343,0.0,0.0,0.0,1002.9097192181191
125,2021-12-31,1017.2056945877055,897.0157783078649,1104.281040467444,1017.2056945877055,1017.2056945877055,-19.723812365513957,-19.723812365513957,-19.723812365513957,-19.723812365513957,-19.723812365513957,-19.723812365513957,0.0,0.0,0.0,997.4818822221915
126,2022-01-03,1014.1432347955697,904.8307686897763,1124.5673752852658,1014.1432347955697,1014.1432347955697,-3.6475952903713305,-3.6475952903713305,-3.6475952903713305,-3.6475952903713305,-3.6475952903713305,-3.6475952903713305,0.0,0.0,0.0,1010.4956395051984
127,2022-01-04,1013.1224148648579,896.1337980150445,1115.8704323461948,1013.1224148648579,1013.1224148648579,-8.939251645283933,-8.939251645283933,-8.939251645283933,-8.939251645283933,-8.939251645283933,-8.939251645283933,0.0,0.0,0.0,1004.183163219574
128,2022-01-05,1012.1015807109196,889.7371740541068,1115.6461815679254,1012.1015807109196,1012.1015807109196,-6.8634971683925246,-6.8634971683925246,-6.8634971683925246,-6.8634971683925246,-6.8634971683925246,-6.8634971683925246,0.0,0.0,0.0,1005.2380835425271
129,2022-01-06,1011.0807465569814,886.6595772500214,1105.5340722699307,1011.0807465569814,1011.0807465569814,-15.316795300309055,-15.316795300309055,-15.316795300309055,-15.316795300309055,-15.316795300309055,-15.316795300309055,0.0,0.0,0.0,995.7639512566723
130,2022-01-07,1010.0599124030432,875.0148104297666,1100.4043236881946,1010.0599124030432,1010.0599124030432,-19.72381236549734,-19.72381236549734,-19.72381236549734,-19.72381236549734,-19.72381236549734,-19.72381236549734,0.0,0.0,0.0,990.3361000375459
131,2022-01-10,1006.9974099412285,898.8209097838845,1117.8269075064907,1006.9974099412285,1006.9974099412285,-3.6475952903671063,-3.6475952903671063,-3.6475952903671063,-3.6475952903671063,-3.6475952903671063,-3.6475952903671063,0.0,0.0,0.0,1003.3498146508614
132,2022-01-11,1005.9765757872904,887.2722632303331,1109.9329514312462,1005.9765757872904,1005.9765757872904,-8.939251645298775,-8.939251645298775,-8.939251645298775,-8.939251645298775,-8.939251645298775,-8.939251645298775,0.0,0.0,0.0,997.0373241419916
